segment_id,original_way_id,road_name,highway_type,lanes,width,maxspeed,start_lat,start_lon,end_lat,end_lon,center_lat,center_lon,num_points,coordinates_json
SEG_004828,536945590,삼학사로6길,residential,,,,37.4996701,127.0987803,37.4995974,127.0967675,37.49962176666667,127.09761256666667,3,"[[127.0987803, 37.4996701], [127.0972899, 37.4995978], [127.0967675, 37.4995974]]"
SEG_004829,536945592,삼학사로8길,residential,,,,37.5001702,127.1006986,37.5001018,127.0988076,37.500185466666665,127.09990373333333,3,"[[127.1006986, 37.5001702], [127.100205, 37.5002844], [127.0988076, 37.5001018]]"
SEG_004830,536945593,백제고분로34길,residential,,,,37.502166,127.0998791,37.5002844,127.100205,37.50128528571429,127.10001347142858,7,"[[127.0998791, 37.502166], [127.099918, 37.5017948], [127.0999368, 37.5016164], [127.0999761, 37.5014212], [127.1000484, 37.501062], [127.1001309, 37.5006522], [127.100205, 37.5002844]]"
SEG_004831,536945594,삼학사로10길,residential,,,,37.501524,127.0974659,37.5003454,127.0973535,37.50095205,127.09741135,4,"[[127.0974659, 37.501524], [127.0974321, 37.5011699], [127.0973939, 37.5007689], [127.0973535, 37.5003454]]"
SEG_004832,536945595,백제고분로34길,residential,,,,37.5007689,127.0973939,37.501062,127.1000484,37.500903533333336,127.09874443333335,3,"[[127.0973939, 37.5007689], [127.098791, 37.5008797], [127.1000484, 37.501062]]"
SEG_004833,536945596,백제고분로34길,residential,,,,37.5011699,127.0974321,37.5014212,127.0999761,37.5012862,127.09872863333334,3,"[[127.0974321, 37.5011699], [127.0987777, 37.5012675], [127.0999761, 37.5014212]]"
SEG_004834,536945597,삼학사로12길,residential,,,,37.5016354,127.0987631,37.5017948,127.099918,37.5017151,127.09934055,2,"[[127.0987631, 37.5016354], [127.099918, 37.5017948]]"
SEG_004835,536950593,삼학사로3길,residential,,,,37.4992618,127.0967442,37.4993914,127.0947623,37.49932668333333,127.09573346666667,6,"[[127.0967442, 37.4992618], [127.096619, 37.4992706], [127.0961561, 37.4993031], [127.0951948, 37.4993583], [127.0949244, 37.4993749], [127.0947623, 37.4993914]]"
SEG_004836,536950594,백제고분로32길,residential,,,,37.4992887,127.0947443,37.4978887,127.0944948,37.49845472,127.09461342,5,"[[127.0947443, 37.4992887], [127.0946837, 37.4987809], [127.0946231, 37.4983714], [127.0945212, 37.4979439], [127.0944948, 37.4978887]]"
SEG_004837,536950595,삼학사로3길,residential,,,,37.4996279,127.0931549,37.4992887,127.0947443,37.4994583,127.0939496,2,"[[127.0931549, 37.4996279], [127.0947443, 37.4992887]]"
SEG_004838,536950597,백제고분로32길,residential,,,,37.5024208,127.0952905,37.4992887,127.0947443,37.50070158,127.09498346000001,10,"[[127.0952905, 37.5024208], [127.0951955, 37.5019414], [127.0951287, 37.5015814], [127.0950614, 37.5012129], [127.0950098, 37.5008522], [127.0949451, 37.5004766], [127.0948748, 37.5001103], [127.0948222, 37.4997401], [127.0947623, 37.4993914], [127.0947443, 37.4992887]]"
SEG_004839,536950598,백제고분로32길,residential,,,,37.5019414,127.0951955,37.5015229,127.096346,37.501783466666666,127.09596950000001,3,"[[127.0951955, 37.5019414], [127.096367, 37.5018861], [127.096346, 37.5015229]]"
SEG_004840,536950599,삼학사로9길,residential,,,,37.5007175,127.0934659,37.5003633,127.0968393,37.500490825,127.09537575,4,"[[127.0934659, 37.5007175], [127.0949451, 37.5004766], [127.0962527, 37.5004059], [127.0968393, 37.5003633]]"
SEG_004841,536950600,삼학사로11길,residential,,,,37.5015229,127.096346,37.5004059,127.0962527,37.500968825,127.096297825,4,"[[127.096346, 37.5015229], [127.0963051, 37.5011526], [127.0962875, 37.5007939], [127.0962527, 37.5004059]]"
SEG_004842,536950601,삼학사로9길,residential,,,,37.5004059,127.0962527,37.4993031,127.0961561,37.49985685,127.09621045,4,"[[127.0962527, 37.5004059], [127.0962386, 37.5000376], [127.0961944, 37.4996808], [127.0961561, 37.4993031]]"
SEG_004843,536951682,백제고분로32길,residential,,,,37.4999868,127.0932473,37.4996808,127.0961944,37.499802566666666,127.09475463333332,3,"[[127.0932473, 37.4999868], [127.0948222, 37.4997401], [127.0961944, 37.4996808]]"
SEG_004844,536951683,백제고분로32길,residential,,,,37.5000376,127.0962386,37.500356,127.093355,37.500167966666666,127.09482280000002,3,"[[127.0962386, 37.5000376], [127.0948748, 37.5001103], [127.093355, 37.500356]]"
SEG_004845,536951684,백제고분로32길,residential,,,,37.4996279,127.0931549,37.5019414,127.0951955,37.50100843333333,127.0937174111111,9,"[[127.0931549, 37.4996279], [127.0932473, 37.4999868], [127.093355, 37.500356], [127.0934659, 37.5007175], [127.0935862, 37.5010786], [127.0937009, 37.5014268], [127.0938153, 37.5017934], [127.0939357, 37.5021475], [127.0951955, 37.5019414]]"
SEG_004846,536951685,삼학사로11길,residential,,,,37.5017934,127.0938153,37.5015814,127.0951287,37.501687399999994,127.094472,2,"[[127.0938153, 37.5017934], [127.0951287, 37.5015814]]"
SEG_004847,536951686,백제고분로32길,residential,,,,37.5014268,127.0937009,37.5011526,127.0963051,37.50126409999999,127.09502246666666,3,"[[127.0937009, 37.5014268], [127.0950614, 37.5012129], [127.0963051, 37.5011526]]"
SEG_004848,536951687,백제고분로32길,residential,,,,37.5007939,127.0962875,37.5010786,127.0935862,37.50090823333333,127.09496116666666,3,"[[127.0962875, 37.5007939], [127.0950098, 37.5008522], [127.0935862, 37.5010786]]"
SEG_004849,536953209,백제고분로28길,residential,,,,37.5012275,127.0916308,37.4997418,127.0926755,37.500596183333336,127.0924602,6,"[[127.0916308, 37.5012275], [127.0917063, 37.5012056], [127.0930279, 37.5008219], [127.0929119, 37.5004653], [127.0928088, 37.500115], [127.0926755, 37.4997418]]"
SEG_004850,536953210,백제고분로28길,residential,,,,37.5004653,127.0929119,37.5008761,127.0914822,37.5006707,127.09219705000001,2,"[[127.0929119, 37.5004653], [127.0914822, 37.5008761]]"
SEG_004851,536953211,백제고분로28길,residential,,,,37.5005273,127.0913244,37.500115,127.0928088,37.500321150000005,127.09206660000001,2,"[[127.0913244, 37.5005273], [127.0928088, 37.500115]]"
SEG_004852,536953212,백제고분로28길,residential,,,,37.4998292,127.0910174,37.4993822,127.0925812,37.499605700000004,127.09179929999999,2,"[[127.0910174, 37.4998292], [127.0925812, 37.4993822]]"
SEG_004853,536953213,백제고분로28길,residential,,,,37.4993822,127.0925812,37.4995255,127.0908846,37.4993257,127.09198003333334,3,"[[127.0925812, 37.4993822], [127.0924743, 37.4990694], [127.0908846, 37.4995255]]"
SEG_004854,536953216,백제고분로28길,residential,,,,37.4998292,127.0910174,37.5003059,127.0893047,37.500106933333335,127.09002816666667,3,"[[127.0910174, 37.4998292], [127.0897624, 37.5001857], [127.0893047, 37.5003059]]"
SEG_004855,536953217,삼학사로3길,residential,,,,37.4997418,127.0926755,37.5001782,127.091166,37.49996,127.09192075,2,"[[127.0926755, 37.4997418], [127.091166, 37.5001782]]"
SEG_004856,536953218,백제고분로28길,residential,,,,37.5005273,127.0913244,37.5008728,127.0900699,37.500700050000006,127.09069715000001,2,"[[127.0913244, 37.5005273], [127.0900699, 37.5008728]]"
SEG_004857,536953219,백제고분로28길,residential,,,,37.5012346,127.0902259,37.5008761,127.0914822,37.50105535,127.09085404999999,2,"[[127.0902259, 37.5012346], [127.0914822, 37.5008761]]"
SEG_004858,536953220,백제고분로28길,residential,,,,37.5012275,127.0916308,37.5016947,127.0899312,37.5014331,127.090878275,4,"[[127.0916308, 37.5012275], [127.0915794, 37.5012414], [127.0903717, 37.5015688], [127.0899312, 37.5016947]]"
SEG_004859,536956273,백제고분로31길,residential,,,,37.5025346,127.0952463,37.5059137,127.0958123,37.504124318181816,127.09552434545454,11,"[[127.0952463, 37.5025346], [127.0953018, 37.5027925], [127.0953454, 37.5029726], [127.095395, 37.503351], [127.0954661, 37.5037097], [127.0955234, 37.504084], [127.0955866, 37.5044468], [127.0956442, 37.5048163], [127.0956905, 37.5051972], [127.0957562, 37.5055491], [127.0958123, 37.5059137]]"
SEG_004860,536956276,백제고분로31길,residential,,,,37.5062965,127.0958601,37.5067532,127.0959589,37.50652485,127.0959095,2,"[[127.0958601, 37.5062965], [127.0959589, 37.5067532]]"
SEG_004861,536956278,삼학사로19길,residential,,,,37.504352,127.0965826,37.5061649,127.0966866,37.505268,127.09664536666666,6,"[[127.0965826, 37.504352], [127.0966183, 37.5047103], [127.0966315, 37.5051057], [127.0966593, 37.505459], [127.0966939, 37.5058161], [127.0966866, 37.5061649]]"
SEG_004862,536956280,삼학사로19길,residential,,,,37.5058161,127.0966939,37.5057814,127.0974251,37.5057902,127.0971382,3,"[[127.0966939, 37.5058161], [127.0972956, 37.5057731], [127.0974251, 37.5057814]]"
SEG_004863,536956282,삼전로10길,residential,,,,37.505995,127.0894587,37.504352,127.0965826,37.50518093333333,127.09263682222223,9,"[[127.0894587, 37.505995], [127.0900906, 37.5058545], [127.0905712, 37.5057082], [127.0916215, 37.5054247], [127.0920688, 37.5053007], [127.093307, 37.5049342], [127.0944444, 37.5046123], [127.0955866, 37.5044468], [127.0965826, 37.504352]]"
SEG_004864,536956284,삼전로10길,residential,,,,37.5032166,127.0964766,37.504352,127.0965826,37.50378515,127.09653045,4,"[[127.0964766, 37.5032166], [127.0965204, 37.5035931], [127.0965422, 37.5039789], [127.0965826, 37.504352]]"
SEG_004865,536956287,삼학사로13길,residential,,,,37.503149,127.0970415,37.503351,127.095395,37.50323886666667,127.09630436666667,3,"[[127.0970415, 37.503149], [127.0964766, 37.5032166], [127.095395, 37.503351]]"
SEG_004866,536956289,백제고분로27길,residential,,,,37.5070257,127.0942219,37.503533,127.0927011,37.505259281818184,127.09345477272727,11,"[[127.0942219, 37.5070257], [127.0940467, 37.5065776], [127.093895, 37.506262], [127.0937238, 37.5059093], [127.093583, 37.5055892], [127.09347, 37.5052895], [127.093307, 37.5049342], [127.09317, 37.5045895], [127.0930191, 37.5042464], [127.0928649, 37.5038957], [127.0927011, 37.503533]]"
SEG_004867,536956289,백제고분로27길,residential,,,,37.503533,127.0927011,37.5030833,127.0924743,37.503308149999995,127.0925877,2,"[[127.0927011, 37.503533], [127.0924743, 37.5030833]]"
SEG_004868,536956291,백제고분로29길,residential,,,,37.5032067,127.0939612,37.5060783,127.0949108,37.5046258,127.09443995555554,9,"[[127.0939612, 37.5032067], [127.0940795, 37.5035509], [127.0942032, 37.5039107], [127.0943254, 37.5042662], [127.0944444, 37.5046123], [127.0945563, 37.5049793], [127.0946723, 37.5053292], [127.0948065, 37.5056986], [127.0949108, 37.5060783]]"
SEG_004869,536956294,백제고분로27길,residential,,,,37.503533,127.0927011,37.5032067,127.0939612,37.50336985,127.09333115,2,"[[127.0927011, 37.503533], [127.0939612, 37.5032067]]"
SEG_004870,536956296,백제고분로31길,residential,,,,37.5032067,127.0939612,37.5032166,127.0964766,37.503083775,127.095557425,4,"[[127.0939612, 37.5032067], [127.0953454, 37.5029726], [127.0964465, 37.5029392], [127.0964766, 37.5032166]]"
SEG_004871,536956298,삼학사로13길,residential,,,,37.503351,127.095395,37.5038957,127.0928649,37.503599200000004,127.09411313333334,3,"[[127.095395, 37.503351], [127.0940795, 37.5035509], [127.0928649, 37.5038957]]"
SEG_004872,536956300,백제고분로31길,residential,,,,37.5039107,127.0942032,37.5035931,127.0965204,37.50373783333333,127.09539656666668,3,"[[127.0942032, 37.5039107], [127.0954661, 37.5037097], [127.0965204, 37.5035931]]"
SEG_004873,536956302,백제고분로27길,residential,,,,37.5046127,127.0917606,37.5039107,127.0942032,37.5042566,127.0929943,3,"[[127.0917606, 37.5046127], [127.0930191, 37.5042464], [127.0942032, 37.5039107]]"
SEG_004874,536956305,삼학사로13길,residential,,,,37.5038957,127.0928649,37.5042619,127.0916062,37.5040788,127.09223555,2,"[[127.0928649, 37.5038957], [127.0916062, 37.5042619]]"
SEG_004875,536956307,백제고분로27길,residential,,,,37.5038962,127.0914452,37.503533,127.0927011,37.503714599999995,127.09207315,2,"[[127.0914452, 37.5038962], [127.0927011, 37.503533]]"
SEG_004876,536956841,삼학사로16길,residential,,,,37.5036085,127.0970803,37.5039042,127.1000552,37.503720325,127.098391525,4,"[[127.0970803, 37.5036085], [127.0976309, 37.5036366], [127.0987997, 37.503732], [127.1000552, 37.5039042]]"
SEG_004877,536956842,백제고분로33길,residential,,,,37.5039789,127.0976702,37.5042414,127.0999881,37.504103666666666,127.09881863333334,3,"[[127.0976702, 37.5039789], [127.0987976, 37.5040907], [127.0999881, 37.5042414]]"
SEG_004878,536960650,삼학사로1길,tertiary,,,40,37.4971957,127.0965735,37.499213,127.0907346,37.4980442875,127.09419485000001,8,"[[127.0965735, 37.4971957], [127.0964409, 37.4972779], [127.0962529, 37.4973404], [127.0954389, 37.4976252], [127.0945212, 37.4979439], [127.0927807, 37.4985449], [127.0908161, 37.4992133], [127.0907346, 37.499213]]"
SEG_004879,536960652,삼학사로,tertiary,4,,,37.4971957,127.0965735,37.5018714,127.0969415,37.49929575454546,127.09674377272727,11,"[[127.0965735, 37.4971957], [127.0965957, 37.4974869], [127.096614, 37.497722], [127.0966465, 37.4980999], [127.0967371, 37.4991552], [127.0967442, 37.4992618], [127.0967675, 37.4995974], [127.0968057, 37.4999932], [127.0968393, 37.5003633], [127.0969165, 37.5015065], [127.0969415, 37.5018714]]"
SEG_004880,536960652,삼학사로,tertiary,4,,,37.5018714,127.0969415,37.5023825,127.0969765,37.502146933333336,127.09696036666666,3,"[[127.0969415, 37.5018714], [127.0969631, 37.5021869], [127.0969765, 37.5023825]]"
SEG_004881,536960655,삼학사로2길,residential,,,,37.49694,127.0973635,37.495045,127.102053,37.4959291125,127.099977975,8,"[[127.0973635, 37.49694], [127.0979593, 37.4967308], [127.0989952, 37.4963473], [127.09999, 37.4959841], [127.100615, 37.4957186], [127.1010658, 37.4954948], [127.101782, 37.4951723], [127.102053, 37.495045]]"
SEG_004882,536960657,백제고분로28길,residential,,,,37.499213,127.0907346,37.5015683,127.0917776,37.500610154545456,127.0913587909091,11,"[[127.0907346, 37.499213], [127.0908846, 37.4995255], [127.0910174, 37.4998292], [127.091166, 37.5001782], [127.0913244, 37.5005273], [127.0914822, 37.5008761], [127.0916106, 37.5011796], [127.0916308, 37.5012275], [127.0916535, 37.5012802], [127.091665, 37.5013068], [127.0917776, 37.5015683]]"
SEG_004883,536960657,백제고분로28길,residential,,,,37.5015683,127.0917776,37.5030833,127.0924743,37.50240721666667,127.09216175,6,"[[127.0917776, 37.5015683], [127.0919316, 37.5019148], [127.0920957, 37.5022788], [127.0922633, 37.5026213], [127.092428, 37.5029768], [127.0924743, 37.5030833]]"
SEG_004884,536960659,삼학사로1길,tertiary,,,40,37.499213,127.0907346,37.4971957,127.0965735,37.498106671428566,127.09387411428573,7,"[[127.0907346, 37.499213], [127.0907911, 37.4991567], [127.0927504, 37.4984823], [127.0944948, 37.4978887], [127.0954359, 37.4975594], [127.0963385, 37.4972509], [127.0965735, 37.4971957]]"
SEG_004885,536960660,삼전로1길,tertiary,,,,37.5011395,127.0850882,37.5018897,127.0820866,37.5015236090909,127.08367973636364,11,"[[127.0850882, 37.5011395], [127.0849736, 37.5011898], [127.0846072, 37.5013114], [127.0842121, 37.5014073], [127.08408, 37.5014366], [127.0839014, 37.5014865], [127.083463, 37.5015893], [127.0829669, 37.5017079], [127.0827948, 37.501749], [127.0823033, 37.5018527], [127.0820866, 37.5018897]]"
SEG_004886,536960660,삼전로1길,tertiary,,,,37.5018897,127.0820866,37.5019349,127.0808435,37.5019236,127.081470825,4,"[[127.0820866, 37.5018897], [127.0817748, 37.5019158], [127.0811784, 37.501954], [127.0808435, 37.5019349]]"
SEG_004887,536960661,가락로2길,residential,,,,37.4985562,127.100597,37.4974682,127.0971444,37.49790035,127.098519525,4,"[[127.100597, 37.4985562], [127.0987931, 37.4979839], [127.0975436, 37.4975931], [127.0971444, 37.4974682]]"
SEG_004888,537044061,도산대로17길,residential,,,,37.519093,127.0249503,37.5185711,127.0252077,37.51875055,127.0251192,4,"[[127.0249503, 37.519093], [127.0251479, 37.5186925], [127.0251709, 37.5186456], [127.0252077, 37.5185711]]"
SEG_004889,537044062,도산대로17길,residential,,,,37.5196632,127.0246717,37.519093,127.0249503,37.519281899999996,127.024857475,4,"[[127.0246717, 37.5196632], [127.0248695, 37.5192479], [127.0249384, 37.5191235], [127.0249503, 37.519093]]"
SEG_004890,541692162,사평대로58길,service,,,,37.5041537,127.0234815,37.5033805,127.0238612,37.5037949,127.02365767500001,4,"[[127.0234815, 37.5041537], [127.0235552, 37.5040035], [127.0237328, 37.5036419], [127.0238612, 37.5033805]]"
SEG_004891,541692163,사평대로58길,service,,,,37.5033805,127.0238612,37.5024253,127.0241685,37.50267672857143,127.02414622857142,7,"[[127.0238612, 37.5033805], [127.0241985, 37.5026672], [127.0242027, 37.5026217], [127.0242009, 37.5025808], [127.0241994, 37.5025546], [127.0241924, 37.502507], [127.0241685, 37.5024253]]"
SEG_004892,541692164,사평대로,primary,,,,37.5041537,127.0234815,37.5044485,127.0244281,37.504290625,127.023918175,4,"[[127.0234815, 37.5041537], [127.0236103, 37.504189], [127.0241528, 37.5043713], [127.0244281, 37.5044485]]"
SEG_004893,541692165,이름없음,service,,,,37.503505,127.0249356,37.5035916,127.0238614,37.50341081818181,127.02419437272728,11,"[[127.0249356, 37.503505], [127.0246877, 37.5034404], [127.0242654, 37.5033196], [127.0242165, 37.5033321], [127.024122, 37.5033571], [127.0240949, 37.5033646], [127.0240573, 37.5033751], [127.0239943, 37.5033959], [127.0239611, 37.5034084], [127.0239419, 37.5034292], [127.0238614, 37.5035916]]"
SEG_004894,541692166,이름없음,service,,,,37.503253,127.0239961,37.5032391,127.0241535,37.50322033636364,127.02406802727273,11,"[[127.0239961, 37.503253], [127.0240083, 37.5032294], [127.0240186, 37.5032216], [127.0240311, 37.5032156], [127.0240478, 37.5032102], [127.0240625, 37.5032072], [127.02408, 37.5032065], [127.0240993, 37.5032086], [127.0241168, 37.5032128], [127.0241343, 37.5032197], [127.0241535, 37.5032391]]"
SEG_004895,541692166,이름없음,service,,,,37.5032391,127.0241535,37.5033646,127.0240949,37.50329244285714,127.02414162857143,7,"[[127.0241535, 37.5032391], [127.0241587, 37.5032523], [127.0241587, 37.5032669], [127.0241535, 37.5032905], [127.0241413, 37.5033099], [127.0241308, 37.5033238], [127.0240949, 37.5033646]]"
SEG_004896,541692167,이름없음,service,,,,37.5034084,127.0239611,37.5033805,127.0238612,37.50339445,127.02391115,2,"[[127.0239611, 37.5034084], [127.0238612, 37.5033805]]"
SEG_004897,541692168,이름없음,service,,,,37.5035916,127.0238614,37.5036419,127.0237328,37.503622314285714,127.02380148571429,7,"[[127.0238614, 37.5035916], [127.0238389, 37.5036059], [127.0238211, 37.5036175], [127.0238081, 37.5036263], [127.0237868, 37.5036341], [127.0237613, 37.5036389], [127.0237328, 37.5036419]]"
SEG_004898,541692169,이름없음,service,,,,37.5035916,127.0238614,37.503754,127.0237983,37.5036517,127.0238405,4,"[[127.0238614, 37.5035916], [127.0238586, 37.5036105], [127.0238437, 37.5036507], [127.0237983, 37.503754]]"
SEG_004899,542367267,사평대로,primary,,,,37.5036945,127.0219564,37.5041537,127.0234815,37.503931800000004,127.02274416666667,3,"[[127.0219564, 37.5036945], [127.0227946, 37.5039472], [127.0234815, 37.5041537]]"
SEG_004900,547990885,이름없음,service,,,,37.5193932,127.0934508,37.5186838,127.0924435,37.519018575,127.092918325,4,"[[127.0934508, 37.5193932], [127.0930623, 37.5191099], [127.0927167, 37.5188874], [127.0924435, 37.5186838]]"
SEG_004901,552731649,이름없음,service,,,,37.5404648,127.0723383,37.5397415,127.0722185,37.5397874,127.07212501818181,11,"[[127.0723383, 37.5404648], [127.0720183, 37.5397927], [127.072009, 37.5397593], [127.0720185, 37.5397337], [127.0720438, 37.5397092], [127.072077, 37.539692], [127.072114, 37.5396825], [127.0721502, 37.5396821], [127.0721822, 37.5396917], [127.0722054, 37.5397119], [127.0722185, 37.5397415]]"
SEG_004902,552731649,이름없음,service,,,,37.5397415,127.0722185,37.5414416,127.072665,37.54083013636363,127.07266297272727,11,"[[127.0722185, 37.5397415], [127.0724051, 37.5401567], [127.0725433, 37.5403836], [127.0725805, 37.5404499], [127.0727871, 37.5409569], [127.0728444, 37.5410938], [127.0728467, 37.5411386], [127.0728402, 37.541174], [127.0728321, 37.5412093], [127.0727298, 37.5413856], [127.072665, 37.5414416]]"
SEG_004903,552731649,이름없음,service,,,,37.5414416,127.072665,37.5407031,127.0724276,37.54114005555556,127.0726064888889,9,"[[127.072665, 37.5414416], [127.072676, 37.5413616], [127.0726835, 37.5413222], [127.0726818, 37.541285], [127.0726733, 37.5412465], [127.0725966, 37.5410713], [127.0725392, 37.5409408], [127.0725154, 37.5408884], [127.0724276, 37.5407031]]"
SEG_004904,555494753,이름없음,residential,,,,37.4864715,127.0994788,37.4865923,127.1024803,37.48665119090909,127.10106484545454,11,"[[127.0994788, 37.4864715], [127.099811, 37.4866065], [127.0999825, 37.4866575], [127.100181, 37.4866886], [127.1003928, 37.4867134], [127.1012618, 37.486735], [127.1016625, 37.486752], [127.1019973, 37.4866906], [127.1021705, 37.4866368], [127.1022948, 37.4866189], [127.1024803, 37.4865923]]"
SEG_004905,557469234,강남대로94길,residential,,,,37.5004714,127.0318261,37.5009063,127.0311587,37.500804566666666,127.03152186666667,3,"[[127.0318261, 37.5004714], [127.0315808, 37.501036], [127.0311587, 37.5009063]]"
SEG_004906,557469300,강남대로94길,residential,,,,37.499829,127.0297266,37.5011272,127.0291024,37.50031143333333,127.02949453333333,3,"[[127.0297266, 37.499829], [127.0296546, 37.4999781], [127.0291024, 37.5011272]]"
SEG_004907,557469346,이름없음,service,,,30,37.5009652,127.0270942,37.5011302,127.0277433,37.501055533333336,127.0274457,3,"[[127.0270942, 37.5009652], [127.0274996, 37.5010712], [127.0277433, 37.5011302]]"
SEG_004908,560055012,이름없음,residential,1,,,37.484398,127.0240659,37.484795,127.0244406,37.484412199999994,127.02415778,5,"[[127.0240659, 37.484398], [127.0241237, 37.4843475], [127.024019, 37.4841453], [127.0241397, 37.4843752], [127.0244406, 37.484795]]"
SEG_004909,560325541,남부순환로,primary,,,,37.4991521,127.0811699,37.4993809,127.07956,37.49931358,127.08039768,5,"[[127.0811699, 37.4991521], [127.08077, 37.49927], [127.0804753, 37.4993494], [127.0800132, 37.4994155], [127.07956, 37.4993809]]"
SEG_004910,560325542,남부순환로,primary,,,,37.4993809,127.07956,37.4979302,127.0743716,37.49856327142857,127.07664098571429,7,"[[127.07956, 37.4993809], [127.0779979, 37.4989146], [127.0774874, 37.4988015], [127.0769779, 37.4986642], [127.0756321, 37.4982957], [127.07446, 37.4979558], [127.0743716, 37.4979302]]"
SEG_004911,560325543,이름없음,secondary_link,,,,37.498238,127.0843009,37.4995391,127.0803875,37.49918556363636,127.08125817272729,11,"[[127.0843009, 37.498238], [127.0832615, 37.4986123], [127.0811825, 37.4992598], [127.081028, 37.4992705], [127.0808473, 37.499288], [127.0807412, 37.4992987], [127.0806332, 37.4993217], [127.0805483, 37.4993508], [127.0804827, 37.4993906], [127.0804268, 37.4994717], [127.0803875, 37.4995391]]"
SEG_004912,560325543,이름없음,secondary_link,,,,37.4995391,127.0803875,37.4996622,127.0803178,37.499600650000005,127.08035265000001,2,"[[127.0803875, 37.4995391], [127.0803178, 37.4996622]]"
SEG_004913,560325544,이름없음,secondary_link,,,,37.4992598,127.0811825,37.4996896,127.0808822,37.4994343,127.0808555,8,"[[127.0811825, 37.4992598], [127.0808925, 37.4993453], [127.080817, 37.4993693], [127.0807733, 37.4994], [127.0807599, 37.4994319], [127.0807616, 37.4994693], [127.080775, 37.4995092], [127.0808822, 37.4996896]]"
SEG_004914,560325545,이름없음,secondary_link,,,,37.4992598,127.0811825,37.4990129,127.081289,37.4991770125,127.08109946249999,8,"[[127.0811825, 37.4992598], [127.0810672, 37.4992507], [127.0810403, 37.4992348], [127.0810336, 37.4992161], [127.0810336, 37.4991775], [127.0810554, 37.4991455], [127.0810941, 37.4991188], [127.081289, 37.4990129]]"
SEG_004915,560325546,이름없음,secondary_link,,,,37.4996287,127.0801924,37.4990129,127.081289,37.4992975,127.080554925,8,"[[127.0801924, 37.4996287], [127.0802654, 37.4995019], [127.0803988, 37.4993254], [127.0804593, 37.4992801], [127.0805197, 37.4992468], [127.0806003, 37.4992094], [127.0807145, 37.4991748], [127.081289, 37.4990129]]"
SEG_004916,560325547,밤고개로,primary,,,,37.4917441,127.0978321,37.4923185,127.0974861,37.49205353333333,127.09764833333334,3,"[[127.0978321, 37.4917441], [127.0976268, 37.492098], [127.0974861, 37.4923185]]"
SEG_004917,560325548,남부순환로,primary,,,,37.4975262,127.073083,37.4966075,127.0700291,37.4968821,127.070948375,4,"[[127.073083, 37.4975262], [127.0704342, 37.4967256], [127.0702472, 37.4966691], [127.0700291, 37.4966075]]"
SEG_004918,560325549,남부순환로,primary,,,,37.4979302,127.0743716,37.4975262,127.073083,37.49771006666666,127.07366946666667,3,"[[127.0743716, 37.4979302], [127.0735538, 37.4976738], [127.073083, 37.4975262]]"
SEG_004919,560325550,남부순환로,primary,,,,37.4973884,127.0730868,37.497794,127.0744024,37.4975912,127.0737446,2,"[[127.0730868, 37.4973884], [127.0744024, 37.497794]]"
SEG_004920,560325551,남부순환로,primary,,,,37.497794,127.0744024,37.4981205,127.0841775,37.49870003636364,127.0795998909091,11,"[[127.0744024, 37.497794], [127.0744714, 37.4978134], [127.0784578, 37.4989341], [127.0788385, 37.4989924], [127.0794833, 37.4991512], [127.0801162, 37.4991839], [127.0804327, 37.4991598], [127.0808259, 37.4990959], [127.081289, 37.4990129], [127.0831041, 37.4984423], [127.0841775, 37.4981205]]"
SEG_004921,560325551,남부순환로,primary,,,,37.4981205,127.0841775,37.494538,127.09484,37.49600522222222,127.09046553333332,9,"[[127.0841775, 37.4981205], [127.0846934, 37.4979579], [127.0880402, 37.4968101], [127.0891101, 37.4964483], [127.0909315, 37.4958575], [127.0935587, 37.4949609], [127.0943728, 37.4946922], [127.0944656, 37.4946616], [127.09484, 37.494538]]"
SEG_004922,560325552,남부순환로,primary,,,,37.4966075,127.0700291,37.4945857,127.0632687,37.495516175,127.066379925,8,"[[127.0700291, 37.4966075], [127.0697376, 37.4965258], [127.0693725, 37.4964157], [127.0665641, 37.4955686], [127.0648996, 37.4950614], [127.0638301, 37.4947578], [127.0633377, 37.4946069], [127.0632687, 37.4945857]]"
SEG_004923,560325553,삼성로,secondary,,,,37.4943761,127.063221,37.4908937,127.0650384,37.492976577777775,127.06394472222223,9,"[[127.063221, 37.4943761], [127.0632354, 37.4943474], [127.0635409, 37.4937373], [127.0636533, 37.4935206], [127.0637315, 37.4933687], [127.0639062, 37.4930555], [127.0645127, 37.4918864], [127.0646631, 37.4916035], [127.0650384, 37.4908937]]"
SEG_004924,560325554,선릉로,secondary,,,,37.4909623,127.0553593,37.495721,127.0531696,37.49339218181819,127.05426124545455,11,"[[127.0553593, 37.4909623], [127.0551148, 37.4915854], [127.0547605, 37.4923397], [127.0547239, 37.4924099], [127.0546992, 37.4924586], [127.0545667, 37.4927567], [127.0538817, 37.494209], [127.053718, 37.4945581], [127.0534644, 37.4951069], [127.0534156, 37.4952064], [127.0531696, 37.495721]]"
SEG_004925,560325554,선릉로,secondary,,,,37.495721,127.0531696,37.4963229,127.0528907,37.49602195,127.05303015000001,2,"[[127.0531696, 37.495721], [127.0528907, 37.4963229]]"
